"_id","display_name","id","rkd_uri","viaf_uri","wikidata_uri","viaf_alternate"
"matisse, henri","Henri Matisse",8869,"http://explore.rkd.nl/nl/explore/artists/53996","http://viaf.org/viaf/42630086","http://www.wikidata.org/wiki/Q5589","হেনৰি মেটিশ্ব,Անրի Մատիս,Henri Emile Benoit Matisse,Анри Матисс,हेन्री मतिसे,Henry Matisse,ہنری ماٹس,Matiss Anri,Анрі Матісс,Henri Émile Benoît Matisse,Henri Emile Benoît Matisse,Анры Матыс,ஆன்றி மட்டீசு,アンリ マティス,Matisse,馬蒂斯,Henri É. Matisse,Анри Матис,מאטיס,הנרי מאטיס,アンリ マチス,Henri-Matisse,Ανρί Ματίς,앙리 마티스,Henri-Émile-Benoît Matisse,Анры Маціс,هنري ماتيس,אנרי מאטיס,亨利·馬蒂西,.. Matisse,マチス,Matiss,አንሪ ማቲስ,ანრი მატისი,هانری ماتیس,Anri Emil Benua Matiss,Henri Matisse,ഹെൻ‌റി മറ്റീസ്,... Matisse,Henri É Matisse,อ็องรี มาติส,マティス,アンリ・マティス,ܗܢܪܝ ܡܐܛܝܣ,ऑन्री मातीस,Matisu,Henri Emile Benoît Matisse,ਹੈਨਰੀ ਮਾਤੀਸ,אנרי מטיס,ھێنری ماتیس,亨利·马蒂斯,Henricus Matisse,H. Matisse,অঁরি মাতিস,Anri Matiss,Anri Matis,هينرى ماتيس,Matisse, Henri"
"matthys, c.","C. Matthys",762,,,,",Matthys, C.,C. Matthys"
"maufra, maxime","Maxime Maufra",33100,"http://explore.rkd.nl/nl/explore/artists/54093","http://viaf.org/viaf/54166372","http://www.wikidata.org/wiki/Q1856520","Maxine Maufra,Maxime Camille-Louis Maufra,マキシム・モーフラ,Maxime Camille Louis Maufra,Maxime C. Maufra,Maxime Émile Louis Maufra,Maxime Émile Louis Maufra,Maxime Maufra,Maxime Emile Louis Maufra,Максим Мофра,Maxime-Camille-Louis Maufra,Maufra, Maxime"
"maurin, antoine","Antoine Maurin",75673,"http://explore.rkd.nl/nl/explore/artists/426115",,"http://www.wikidata.org/wiki/Q2854223",",Maurin, Antoine,Antoine Maurin"
"mazzoni, guido","Guido Mazzoni",179,"http://explore.rkd.nl/nl/explore/artists/129856","http://viaf.org/viaf/89558777",,"Guido Paganino,Guido Mazzoni,Guido Paguenin,Paganino Modanino,Guido Pageny,Guido de' Paganini,Guido Modanino,Mazzoni, Guido"
"meckel, adolf von","Adolf von Meckel",95,"http://explore.rkd.nl/nl/explore/artists/54410","http://viaf.org/viaf/227730022",,"Adolf Meckel von Hemsbach,Adolf von Meckel,Adolf Von Meckel,Adolf Meckel von Hemsbach,Adolf von Hemsbach von Meckel,Meckel, Adolf von"
"meerbeke, gabrielle maria van","Gabrielle Maria Van Meerbeke",856,,,,",Meerbeke, Gabrielle Maria Van,Gabrielle Maria Van Meerbeke"
"meersche, gustave van den","Gustave Van den Meersche",599,"http://explore.rkd.nl/nl/explore/artists/100565",,,",Meersche, Gustave Van den,Gustave Van den Meersche"
"mees, fokko","Fokko Mees",64620,"http://explore.rkd.nl/nl/explore/artists/54529","http://viaf.org/viaf/34231121",,"Fokko Alting Mees,Fokko Mees,Mees, Fokko"
"meester arnt","Arnt van Zwolle",180,"http://explore.rkd.nl/nl/explore/artists/114447","http://viaf.org/viaf/289138893",,"Meester van Varsseveld,Meister von Varsseveld,Arnt,Meester Arnt,Arnt van Zwolle"
"meester de betzenbroeck, raymond de","Raymond De Meester",696,"http://explore.rkd.nl/nl/explore/artists/20798","http://viaf.org/viaf/28771776","http://www.wikidata.org/wiki/Q3421231","Raymond de Meester,De Betzenbroek Raymond Meester,Raymond De Meester de Betzembroeck,Raymond de Meester de Betzenbroeck,Raymond De Meester De Betzenbroeck,Raymond De Meester de Betzenbroeck,Meester de Betzenbroeck, Raymond de"
"meester van 1499","meester van 1499",995,,,,",Meester van 1499"
"meester van de familie van de heilige anna","meester van de Familie van de Heilige Anna",43316,"http://explore.rkd.nl/nl/explore/artists/230400","http://viaf.org/viaf/151177429",,"Meester van de Familie van de Heilige Anna,Master of the Family of Saint Anne"
"meester van de legende van de heilige magdalena","meester van de Legende van de H. Magdalena",59928,"http://explore.rkd.nl/nl/explore/artists/112114","http://viaf.org/viaf/96458248",,"Master of St. Magdalena,Master of Santa Magdalena,Meester van de Legende van de heilige Magdalena,Meester van de Legende van de H. Magdalena"
"meester van de magdalena van mansi","meester van de Magdalena van Mansi",1143,"http://explore.rkd.nl/nl/explore/artists/53664","http://viaf.org/viaf/308213613",,"Maître de la Madeleine Mansi,Master of the Mansi-Magdelena,Master of the Mansi Magdalene,Meister der Mansi-Magdalene,Δάσκαλος της Μαγδαληνής του Μάνσι,Mistrz Magdaleny Mansiego,Meister der Mansi-Magdalena,Master of the Mansi Magdalen,Meester van de Magdalena van Mansi"
"meester van de prelaat mur","meester van de Prelaat Mur",174,"http://explore.rkd.nl/nl/explore/artists/54747",,,",Meester van de Prelaat Mur"
"meester van de spijkerstof","meester van de spijkerstof",66972,"http://explore.rkd.nl/nl/explore/artists/345323",,,",Meester van de spijkerstof"
"meester van de wenemaer-triptiek","meester van de Wenemaer-triptiek",177,,,,",Meester van de Wenemaer-triptiek"
"meester van het pflock retabel","meester van het Pflock retabel",351,"https://rkd.nl/explore/artists/53718","http://viaf.org/viaf/95872080",,"Master Of The Pflock Altar,Master of the Pflock Altar,Meester van het Pflock retabel"
"meester van jacob iv van schotland","meester van Jacob IV van Schotland",56047,"http://explore.rkd.nl/nl/explore/artists/448152",,,",Meester van Jacob IV van Schotland"
"meester van willem van bibaut","meester van Willem van Bibaut",34456,,,,",Meester van Willem van Bibaut"
"meissonier, ernest","Ernest Meissonier",9234,"http://explore.rkd.nl/nl/explore/artists/55050","http://viaf.org/viaf/49233513","http://www.wikidata.org/wiki/Q354786","Gian-Luigi-Ernesto Meissonier,E. Meissonnier,Jean-Louis Ernest Meissonier,Meissonier,E. Meissonier,... Meissonier,ז'אן-לואי-ארנסט מסונייה,Jean Louis Ernest Meissonnier,J. L. E. Meissonier,Jean-Louis-Ernest Meissonnier,Jean-Louis-Ernest Meissonier,Ernest Meissonier,ჟან-ლუი-ერნესტ მესონიე,Meissonier,Ernest,ジャン＝ルイ＝エルネスト・メッソニエ,... Meissonnier,Jean Louis Ernest Meissonier,J.-L.-E Meissonier,E Meissonier,Жан-Луи-Эрнест Месонье,Ernest Meissonnier,Jean Louis Meissonier,장 루이 에르네스트 메소니에,Էռնեստ Մեյսոնիե,讓-路易-歐內斯特·梅遜涅,Ioannes Ludovicus Ernestus Meissonier,Meissonier, Ernest"
"meit, conrad","Conrad Meit",1044,"http://explore.rkd.nl/nl/explore/artists/114554","http://viaf.org/viaf/95698444","http://www.wikidata.org/wiki/Q1127143","Konrad Meyt,Conrat Meijt,Конрат Майт,Conrad Meit,Conrat Meit,Konrad Meijt,Conrat Meyt,Konrad Meit,Meit, Conrad"
"melle, henri van","Henri Van Melle",343,"http://explore.rkd.nl/nl/explore/artists/91324",,,",Melle, Henri Van,Henri Van Melle"
"mellery, xavier","Xavier Mellery",19479,"http://explore.rkd.nl/nl/explore/artists/55130","http://viaf.org/viaf/37187619","http://www.wikidata.org/wiki/Q1041605","グザヴィエ・メルリ,Xavier Mellery,Ксавье Меллери,Ксав'є Меллері,Mellery, Xavier"
"ménard, rené","René Ménard",245,"http://explore.rkd.nl/nl/explore/artists/55189",,,",Ménard, René,René Ménard"
"menhem, s.","S. Menhem",76032,,,,",Menhem, S.,S. Menhem"
"merida, frederic austin","Frederic Austin Merida",944,,,,",MERIDA, Frederic Austin,Frederic Austin Merida"
"mertens, charles","Charles Mertens",1238,"http://explore.rkd.nl/nl/explore/artists/55418",,"http://www.wikidata.org/wiki/Q2242842",",Mertens, Charles,Charles Mertens"
"mertens, karel","Karel Mertens",9319,"http://explore.rkd.nl/nl/explore/artists/91814",,,",Mertens, Karel,Karel Mertens"
"meryon, charles","Charles Meryon",704,"http://explore.rkd.nl/nl/explore/artists/55448","http://viaf.org/viaf/71573863","http://www.wikidata.org/wiki/Q247505","Charles Meryon,Charles Méryon,C.M.,Carolus Meryon,Шарль Мерион,C.M,シャルル・メリヨン,C. M,C. M.,Meryon, Charles"
"mesdag, hendrik willem","Hendrik Willem Mesdag",9325,"http://explore.rkd.nl/nl/explore/artists/55468","http://viaf.org/viaf/57417584","http://www.wikidata.org/wiki/Q474238","Хендрик Виллем Месдах,Гендрік Віллем Месдах,H. Willem Mesdag,Hendrik Mesdag,Henrik William Mesdag,Henrik Willem Mesdag,H. W. Mesdag,ヘンドリック・ウィレム・メスダグ,Hendrik Willem Mesdag,הנדריק וילם מסדאך,Hendrik W. Mesdag,Hendrick Willem Mezdag,Mesdag, Hendrik Willem"
"mesens, edouard léon theodore","E.L.T. Mesens",36274,"https://rkd.nl/explore/artists/55471","http://viaf.org/viaf/44341773","https://www.wikidata.org/wiki/Q3045738","E.L.T. Mesens,Mesens,Édouard Léon Théodore Mesens,ELT Mesens,Edouard Léon Théodore Mesens,Edouard L. T. Mesens,Edouard L. Mesens,E. L. T. Mesens,Edouard Léon Théodore Mesens,Edouard Léon Théodore Mesens,Edouard L.T. Mesens,Eduard Leon Theodore Mesens,אדוארד לאון תאודור מסנס,Édouard Léon Théodore Mesens,Édouard L. T. Mesens,Edouard-Léon-Théodore Mesens,Mesens, Edouard Léon Theodore"
"metdepenninghen, félix","Félix Metdepenninghen",255,,"http://viaf.org/viaf/96665267",,"Felix Metdepenninghen,Metdepenninghen, Félix,Félix Metdepenninghen"
"meuleman, eric","Eric Meuleman",1030,"http://explore.rkd.nl/nl/explore/artists/277971",,,",MEULEMAN, Eric,Eric Meuleman"
"meunier, constantin","Constantin Meunier",867,"http://explore.rkd.nl/nl/explore/artists/55628","http://viaf.org/viaf/72189159","http://www.wikidata.org/wiki/Q552440","Konstantin Mene,Constantin Meunier,Konstantin Meunier,Меньє Константен Еміль,Konstantin Mené,Konstantin Men'e,Konstantin Menʹe,コンスタンタン ムニエ,Constantin Emile Meunier,Կոնստանդին Մենիե,Meunier,Константин Менье,Constantin Émile Meunier,Κονσταντέν Μενιέ,コンスタンティン・ムニエ,Meunier, Constantin"
"meuris, emmanuel","Emmanuel Meuris",502,"http://explore.rkd.nl/nl/explore/artists/55643",,,",Meuris, Emmanuel,Emmanuel Meuris"
"meuse, eliane de","Eliane De Meuse",684,,"http://viaf.org/viaf/241022208","http://www.wikidata.org/wiki/Q3587703","Ελιάν ντε Μεζ,Eliane de Meuse,Éliane de Meuse,Eliane de Meuse,Meuse, Eliane De"
"michel, georges","Georges Michel",794,"http://explore.rkd.nl/nl/explore/artists/55877","http://viaf.org/viaf/12574234",,"ژرژ میشل,جورج ميشيل,Georges Michel,Georges-Bernard Michel,Жорж Мишель,Michel, Georges"
"michelangelo","Michelangelo",9476,"http://explore.rkd.nl/nl/explore/artists/55890","http://viaf.org/viaf/24585191","http://www.wikidata.org/wiki/Q5592","ಮೈಕೆಲ್ಯಾಂಜೆಲೊ,Michel-Angelo, Buonaroti,米高安哲羅,Միքելանջելո,L' Impostato,Michel Angelos,Michat Aniot,Mikel'andželo,Mėkelangels,Michelangiolo, Buonarroti,Buonarroti Michelangelo,Michael Angelus Bonarotius,ማይክል አንጄሎ ቡናሮቲ,Мікелянджэлё,Michiel Angelo Bonaroti,מיכלאנג'לו,Michel-Ange,Michelangelo Buonarruoti,Michelagniolo di Lodovico di Buonarroto Simoni,Michel A. Buonarrotti,Mikelandzhelo,မိုက်ကယ် အိန်ဂျလို,Michel-Angelo Buonaroti,Michelagnolo Buonarroti,Michelangele,Mikelandželo Buonarroti,Микеланжело Буонарроти,Michelange Bonaroti,מיכל אנג'לו בואונרוטי,Michelanzel,Mikilanjilu,Микель Анжело Буонарроти,Michel Angelo Bonarota,მიქელანჯელო ბუონაროტი,ミケランジェロ・ブオナローティ,Микеланджело Буонарроти,Michelangelo Bonaroti,Микеланџело Буонароти,Michał Anioł,Michelagniolo,མེ་ཀེ་ལན་ཇུ་ལོ།,Michelangiolo Buonarrotti,Буонарроти, Микеланджело,Мікеланджело Буонарроті,মাইকেলেঞ্জেলো,מיקל אנג'לו בואונרוטי,Michel Angelo,UMichalongelo,Michelangelo di Lodovico di Lionardo di Buonarroto Simoni,Mīkilānjilū,Michelangiolo,Simone,माइकलएन्जेलो,Michelangiolo Buonarotti,Miguel Angel Buonarroti,Michelangelo Buonarrota,Michael Angelo,מיקל-אנ'גלו בואונרוטי,Michaelangelo,Buonarroti Michael Angelo,Michel Ange,Michel'Angelo,Michelangelo di Lodavico Buonarroti Simoni,Mishelangelo,Michel Angelo Buonarroti,Michel Angel de Bonarrotta,מיכלאנג'לו בואונרוטי,میکل‌ آنژ,Michoł Ańoł,미켈란제로 보나로티,Michelangelo, Buenarroti Simoni,میکێلانجێلۆ,ਮਾਈਕਲਏਂਜਲੋ,מיכאל בואונרוטי אנג'לו,Michelangelo Buonarotti,Mikelandželas,Mikelandželo Buonarroti,Michael Angelo Buonarroti,Michael Angelus Bonarotus,米开朗琪罗,Impastato,Микельанджело Буонаротти,L'Impastato,Микель-Анджело,Michiel Angelo Buonaroti,미켈란젤로 보나로티,Miguel Ángel Buonarroti,米開朗琪羅,Michael Angelus,Michelangelo Buonaroti,Μιχαήλ Άγγελος,米开朗基罗,mitcelyngelos,Michelangniolo Buonarroti,Miguel Ángelo,Mīkilānjilū,Мікеланджэла Буанароці,Michael Angelo Buonarotti,Michelangiolo Buonarroti,Miguel Angel,Michel-Ange Buonarroti,Микеланжело,Buonaroti Michel-Angelo,მიქელანჯელო ბუანაროტი,Miguel Angelo Buonarroti,Bonaroti,بوناروتي، مايكل أنجلو،,Michel Agnolo Buonarrotti,Miquel Àngel,Michelagnolo di Lodovico Buonarroti Simoni,Микеланджело Буонароти,Angelo,ម៊ីហ្កេលាំងជេល៉ូ,Микеланджело ди Лодовико ди Леонардо ди Буонаррото Симони,Michael Angelo Buonaroti,माइकलएंजेलो,Mikel'andželo,Michelangelo Bonarroti,Michał Anioł Buonarroti,מיקעלאנדזשעלא בואנאראטי,Michelang. o Bonarota,มีเกลันเจโล,Mikelandželo,Michelagniolo di L. Buonarroti,M. Buonarroti,Michaelangelo Buonarroti,Buonarroti, Michelangelo,Michangelo,מיכאל אנג'לו,Michelangelo Buonarrotti,Impostato,מיכלאנג'לו בואונארוטי,Miguel-Anjel,米开兰基罗,Michelagnolo Buonarotti,Michelagelo,Michelangelo, Buonarroti,Michilàncilu Buonarroti,Michelagniolo di Lodovico di Lionardo di Buonarroto Simoni,Буонарроти,Michel Aniol,Mikelʹ-Andzhelo,Микеланџело,Mikelanjelo,أنجلو، مايكل،,L'Impostato,Mikelandzhelo Buonarroti,Mikels-Andželo,Ângelo,Michelangelo,مايكلانجلو,미켈란젤로 부오나로티,Mikelandželo,मिकेलेंजेलो,L' Impastato,Michelangelo Bonorotti,Mikel-Andzhelo,מיכאל אנג'לו בואונרוטי,මයිකල් ආන්ජලෝ,Мікеланджело,Michelagniolo Buonarroti,മൈക്കെലാഞ്ജലോ,మైఖేలాంజెలో,Микеланђело Буонароти,Michiel Angielo Bona Rotta,Mikel'-Andzhelo,माइकल एंजेलो,Michel Angelo Bonaroti,Mighelagnolo,ܡܝܟܠܐܢܓܠܘ,Michiel Angelo,Микеланджело,Mikelandelo,Mikelancelo,میکل آنج,Микеландьело,Michel-Ange Bonaroti,மைக்கலாஞ்சலோ,Buonarroti,Michel Agnolo Buonarroti,Micheleangelo Buonarota,Michael Angelus Bonarota,Michelagnolo Buonarruoti,Michael̈ Angelo Bonaroti,Miguel Angelo,Mikelanġlu,Buonarroti Michelangiolo,Michel Angelo Buonarotti,מיכאל־אנג׳לו בואונארוטי,Michelangelo di Ludovico Buonarroti,Angelo Bonaroti,Michelagnolo,Michêlagnul,Michelangiolo Buonaroti,Микель-Анжело,מיקעלאנדזשעלא,Michelagniolo di Lodovico de Lionardo di Buonarroto Simoni,माइकेलएञ्जेलो,ミケランジェロ,Michelangelo Buonarroti,Mikelanĝelo,Michelangelo Buonarota,مائیکل اینجلو,Michiel Angielo,Michal Aniol,Michelangelus,Michael Angelo, Buonarroti,Микельанджело,Michelangelo Bonarota,Michelangelo Buonnaroti,Miguel Ángel,ميكيلانجيلو,Michelangelo di Lodovico Buonarroti Simoni,Michel-Angelo Buonarotti,Mikel-Andželo"
"michiels, c.","C. Michiels",75215,"http://explore.rkd.nl/nl/explore/artists/92942",,,",Michiels, C.,C. Michiels"
"mierevelt, michiel jansz. van","Michiel van Mierevelt",429,"http://explore.rkd.nl/nl/explore/artists/56017","http://viaf.org/viaf/51961814","http://www.wikidata.org/wiki/Q864092","Michael Janse van Mierevelt,Michiel van Mierevelt,Michiel Jansz. van Miravelt,Michiel Jansz. van Mereveldt,Michiel Jansz. van Mirevledt,Michel Jansz Miereveld,Michele Janson Mireveldt,Michiel van Miereveldt,Mirevelt,Michiel van Mierevelt,M. Mireveld,Michiel Van Miereveldt,Mierevelt,M. Mierevelt,Michiel van Mierevedt,Michiel Jansz. van Merivelt,Michiel Jansz. Van Miereveldt,Michiel van Miereveld,邁謝爾·詹斯,Michiel Miereveldt,M. Miereveld,Michiel Jansz. van Mierevelt,Michiel Jansz. Van Mierevelt,Michael Janszoon van Mierevelt,Михиль ван Миревельт,Michiel Mierevelt,Michiel Miereveld,Michiel. Janszoon van Miereveld,Michiel Jansz. van Mierevelde,Michiel Janszoon Van Mierevelt,ミヒール・ファン・ミーレフェルト,M. Miereveldt,Michiel Jansz. van Miereveld,Michiel Janszoon van Miereveld,Michiel Jansz. Van Miereveld,Mierevelt, Michiel van,Michiel. Janszoon van Miereveldt,Mich. Joh Mireveldius,Michiel Jansz. van Mereveldo,Michiel Jansz. van Miraveldt,Michiel van Miervelt,Michael Iohannis a Mierevelt,Miereveld, Michiel Janszoon van,邁謝爾·詹斯·范·米勒費爾特,Michiel Van Mierevelt,Van Mierevelt,Miereveldt, Michiel Janszoon van,Miereveld,Michiel Jansz. van Mareveldt,Michiel Jansz. van Meriveldt,Mirivelt Fiamingo,Michiel van Miereveldt,Michiel Jansz. van Mireveldt,Michiel Jansz. van Mirevelt,Michiel Van Miereveld,Michael Iohannis a Mierevelt,M. Jansen Mirevelt,Miereveldt,Mierevelt, Michiel Jansz. van"
"mijtens, jan","Johannes Mijtens",59653,"http://explore.rkd.nl/nl/explore/artists/176285","http://viaf.org/viaf/19639385","http://www.wikidata.org/wiki/Q864403","Johannes Mytens,Johannes Mijtens,Jan Mytens,Jan Meytens,Jan Mijtens,Mijtens, Jan"
"millet, jean-françois","Jean-François Millet",9647,"http://explore.rkd.nl/nl/explore/artists/56192","http://viaf.org/viaf/95724591",,"Francisque Milé,Francisque Milé,Francisque Mille,Francesque Millet,Jean Francois, I Milet,Jean François Millé,François Milee,Jean-François, the elder Millet,Jean-Francois Millet,Jean François Milé,Jean-François I, see Francisque For Millet,Jean-François (I (Francisque Millet)) Millet,Francisque, the elder Millet,Jean Francois I Mille,Jean François Milé,Jean François Millet,François Milè,Jean-François Millet (siglo XVII),François Millie,Jean François Mille,Jean François I Millet,Francisco Millé,Jean François (I) (Francisque Millet) Millet,Francisque Millé,François Millet,Jean François Milet,François Mile,Millé,Francisco Mille,J. F. Millet Francisque,Francisque Miley,François Millé,Francisque Milet,Francesco Millé,Jean Francois Millet,Jean François, I Millet,Francisco Mile,François Millee,Jean Francois I Milet,Франциск Милле,Jean Francois, I Miley,Francisque Millé,Milé,Jean François Mile,Jean Francois, I Mille,Jean Francois I Millet,Milet,Jean Francois I Miley,Jean François Millee,Jean François Millé,François Mille,Francesco Mille,Jean-François Millet the Elder,Francesco Mile,Jean-François Millet,Jean-François I For Millet see Francisque,Francisco Millé,Jean Francois, I Millet,Jean François Milet,Francisque Millet,Jean-François Millet,Millet, Jean-François"
